date,1. open,2. high,3. low,4. close,5. volume
2021-09-24 12:02:00,297.58,297.58,297.47,297.51,17852.0
2021-09-24 12:01:00,297.64,297.65,297.53,297.58,22510.0
2021-09-24 12:00:00,297.68,297.68,297.58,297.64,28106.0
2021-09-24 11:59:00,297.63,297.6871,297.62,297.68,15917.0
2021-09-24 11:58:00,297.72,297.76,297.62,297.64,24050.0
2021-09-24 11:57:00,297.69,297.71,297.63,297.71,14061.0
2021-09-24 11:56:00,297.71,297.71,297.57,297.65,19579.0
2021-09-24 11:55:00,297.65,297.73,297.65,297.73,28632.0
2021-09-24 11:54:00,297.63,297.71,297.56,297.61,23594.0
2021-09-24 11:53:00,297.32,297.63,297.32,297.62,34113.0
2021-09-24 11:52:00,297.3,297.3099,297.25,297.29,13805.0
2021-09-24 11:51:00,297.26,297.34,297.26,297.3,22057.0
2021-09-24 11:50:00,297.24,297.29,297.2321,297.264,20939.0
2021-09-24 11:49:00,297.17,297.2482,297.15,297.23,20724.0
2021-09-24 11:48:00,297.2324,297.2427,297.1,297.19,24594.0
2021-09-24 11:47:00,297.23,297.25,297.18,297.21,12597.0
2021-09-24 11:46:00,297.25,297.3,297.16,297.2338,17095.0
2021-09-24 11:45:00,297.2,297.24,297.145,297.181,26154.0
2021-09-24 11:44:00,297.2301,297.26,297.16,297.19,32549.0
2021-09-24 11:43:00,297.17,297.24,297.11,297.24,23724.0
2021-09-24 11:42:00,297.27,297.36,297.17,297.2,29161.0
2021-09-24 11:41:00,297.24,297.4,297.2149,297.28,38635.0
2021-09-24 11:40:00,297.29,297.31,297.2,297.2,13649.0
2021-09-24 11:39:00,297.19,297.31,297.16,297.29,29013.0
2021-09-24 11:38:00,297.03,297.21,297.01,297.1945,22461.0
2021-09-24 11:37:00,297.02,297.06,296.93,297.04,25852.0
