date,1. open,2. high,3. low,4. close,5. volume
2021-10-27 18:24:00,149.17,149.17,149.1,149.1,1886.0
2021-10-27 18:23:00,149.12,149.12,149.1,149.12,1053.0
2021-10-27 18:22:00,149.09,149.09,149.09,149.09,1293.0
2021-10-27 18:21:00,149.12,149.12,149.1,149.1,931.0
2021-10-27 18:19:00,149.14,149.15,149.12,149.12,1396.0
2021-10-27 18:18:00,149.14,149.1499,149.14,149.14,1141.0
2021-10-27 18:17:00,149.15,149.15,149.15,149.15,726.0
2021-10-27 18:16:00,149.14,149.15,149.14,149.15,1026.0
2021-10-27 18:15:00,149.14,149.14,149.14,149.14,382.0
2021-10-27 18:14:00,149.13,149.13,149.11,149.11,521.0
2021-10-27 18:11:00,149.15,149.15,149.15,149.15,515.0
2021-10-27 18:10:00,149.15,149.15,149.15,149.15,512.0
2021-10-27 18:07:00,149.12,149.1501,149.12,149.15,13296.0
2021-10-27 18:05:00,149.12,149.14,149.12,149.14,1041.0
2021-10-27 18:04:00,149.09,149.09,149.09,149.09,312.0
2021-10-27 18:03:00,149.09,149.1,149.09,149.09,8595.0
2021-10-27 18:02:00,149.09,149.09,149.09,149.09,360.0
2021-10-27 18:01:00,149.09,149.09,149.09,149.09,653.0
2021-10-27 18:00:00,149.08,149.08,149.08,149.08,556.0
2021-10-27 17:59:00,149.08,149.08,149.08,149.08,746.0
2021-10-27 17:58:00,149.04,149.08,149.04,149.08,1264.0
2021-10-27 17:57:00,149.09,149.1,149.07,149.08,1447.0
2021-10-27 17:56:00,149.09,149.11,149.09,149.11,1162.0
2021-10-27 17:55:00,149.08,149.09,149.08,149.08,1739.0
2021-10-27 17:54:00,149.08,149.08,149.08,149.08,875.0
2021-10-27 17:50:00,149.03,149.03,149.03,149.03,659.0
2021-10-27 17:49:00,149.0001,149.03,149.0,149.03,2447.0
2021-10-27 17:48:00,148.97,149.0,148.97,149.0,4049.0
2021-10-27 17:47:00,148.98,148.98,148.98,148.98,2190.0
2021-10-27 17:46:00,148.98,148.98,148.98,148.98,2062.0
2021-10-27 17:44:00,148.94,148.94,148.94,148.94,703.0
2021-10-27 17:42:00,148.9701,148.99,148.97,148.97,1132.0
2021-10-27 17:40:00,148.97,148.97,148.97,148.97,206.0
2021-10-27 17:39:00,149.0,149.0,149.0,149.0,437.0
2021-10-27 17:36:00,148.93,149.0,148.93,149.0,472.0
2021-10-27 17:35:00,148.93,148.97,148.93,148.97,2402.0
2021-10-27 17:33:00,148.94,148.99,148.93,148.99,1363.0
2021-10-27 17:32:00,148.97,148.9999,148.97,148.97,1532.0
2021-10-27 17:31:00,149.0,149.0,148.97,148.97,924.0
2021-10-27 17:30:00,148.97,148.97,148.97,148.97,1887.0
2021-10-27 17:29:00,149.03,149.03,149.0,149.0,2792.0
2021-10-27 17:26:00,149.03,149.03,149.0,149.03,1846.0
2021-10-27 17:25:00,148.92,149.0,148.92,149.0,989.0
2021-10-27 17:23:00,148.99,148.99,148.99,148.99,311.0
2021-10-27 17:22:00,148.9,148.9,148.9,148.9,141.0
2021-10-27 17:21:00,149.0,149.0,148.89,148.89,2493.0
2021-10-27 17:20:00,148.97,149.0,148.97,149.0,2865.0
2021-10-27 17:19:00,149.0,149.0,148.99,148.99,986.0
2021-10-27 17:17:00,149.0,149.05,149.0,149.0,1110.0
2021-10-27 17:15:00,149.05,149.05,149.0,149.0,1254.0
2021-10-27 17:14:00,149.05,149.05,149.05,149.05,688.0
2021-10-27 17:12:00,149.0,149.0,149.0,149.0,603.0
2021-10-27 17:11:00,148.98,149.0,148.98,149.0,1025.0
2021-10-27 17:10:00,149.0,149.0,148.97,148.97,809.0
2021-10-27 17:09:00,148.98,148.98,148.98,148.98,381.0
2021-10-27 17:07:00,149.0,149.08,148.98,148.98,1848.0
2021-10-27 17:05:00,149.0,149.0,148.97,148.97,1217.0
2021-10-27 17:04:00,149.0,149.0,149.0,149.0,1164.0
2021-10-27 17:03:00,149.0,149.0,148.97,148.97,2578.0
2021-10-27 17:02:00,148.99,149.0,148.99,149.0,1353.0
2021-10-27 17:01:00,148.97,148.99,148.97,148.99,1310.0
2021-10-27 17:00:00,148.95,148.95,148.92,148.92,1228.0
2021-10-27 16:59:00,148.92,148.95,148.91,148.91,4478.0
2021-10-27 16:58:00,148.99,149.0,148.91,148.91,3324.0
2021-10-27 16:57:00,148.96,148.96,148.96,148.96,479.0
2021-10-27 16:56:00,148.95,148.95,148.95,148.95,1063.0
2021-10-27 16:55:00,148.99,148.99,148.99,148.99,314.0
2021-10-27 16:54:00,149.0,149.0,148.99,148.99,1876.0
2021-10-27 16:53:00,149.0,149.0,149.0,149.0,424.0
2021-10-27 16:52:00,148.96,148.96,148.96,148.96,294.0
2021-10-27 16:51:00,148.96,149.0,148.96,149.0,4126.0
2021-10-27 16:49:00,148.94,149.03,148.94,149.03,1089.0
2021-10-27 16:47:00,148.96,148.96,148.96,148.96,354.0
2021-10-27 16:46:00,148.96,148.96,148.96,148.96,572.0
2021-10-27 16:45:00,148.92,148.92,148.9,148.9,1745.0
2021-10-27 16:43:00,148.95,148.95,148.87,148.9,4840.0
2021-10-27 16:41:00,148.99,149.0,148.85,148.85,7905.0
2021-10-27 16:40:00,149.04,149.04,148.99,148.99,1524.0
2021-10-27 16:39:00,149.04,149.04,149.04,149.04,355.0
2021-10-27 16:38:00,148.85,149.0799,148.85,149.0799,8907.0
2021-10-27 16:36:00,148.97,149.1,148.97,149.1,3797.0
2021-10-27 16:35:00,148.93,148.97,148.9,148.97,5716.0
2021-10-27 16:34:00,148.97,148.97,148.92,148.92,639.0
2021-10-27 16:33:00,148.97,148.97,148.97,148.97,434.0
2021-10-27 16:32:00,148.91,148.91,148.91,148.91,324.0
2021-10-27 16:31:00,148.92,148.92,148.92,148.92,1136.0
2021-10-27 16:30:00,148.95,148.95,148.95,148.95,1869144.0
2021-10-27 16:29:00,148.87,148.91,148.87,148.91,943.0
2021-10-27 16:28:00,148.92,148.95,148.87,148.87,2021.0
2021-10-27 16:27:00,148.92,148.92,148.92,148.92,596.0
2021-10-27 16:26:00,149.01,149.08,149.0,149.0,2505.0
2021-10-27 16:24:00,149.09,149.09,149.0,149.0,2303.0
2021-10-27 16:23:00,149.08,149.1,149.0,149.1,2271.0
2021-10-27 16:22:00,149.03,149.03,149.01,149.02,1132.0
2021-10-27 16:21:00,149.1,149.1295,149.08,149.08,9148.0
2021-10-27 16:19:00,149.0,149.11,149.0,149.11,4600.0
2021-10-27 16:18:00,149.04,149.08,149.04,149.08,865.0
2021-10-27 16:17:00,149.0,149.01,148.96,149.0,9145.0
2021-10-27 16:16:00,148.92,148.99,148.92,148.99,4110.0
2021-10-27 16:15:00,148.9,148.91,148.9,148.9,3525.0
2021-10-27 16:14:00,148.91,148.91,148.9,148.9,1429.0
2021-10-27 16:13:00,148.91,148.92,148.85,148.91,15147.0
2021-10-27 16:12:00,148.85,148.93,148.85,148.93,15489.0
2021-10-27 16:11:00,148.9,148.92,148.9,148.92,1365.0
2021-10-27 16:10:00,148.93,148.93,148.86,148.9,8994.0
2021-10-27 16:09:00,148.9,148.93,148.9,148.9,5999.0
2021-10-27 16:08:00,148.9,148.9,148.9,148.9,2566.0
2021-10-27 16:07:00,148.85,148.9,148.81,148.9,20349.0
2021-10-27 16:06:00,148.8,148.89,148.8,148.89,147857.0
2021-10-27 16:05:00,148.91,148.91,148.8,148.8,8838.0
2021-10-27 16:04:00,148.93,148.93,148.93,148.93,866.0
2021-10-27 16:03:00,148.94,149.0,148.85,148.91,1958606.0
2021-10-27 16:02:00,148.93,148.94,148.85,148.93,65838.0
2021-10-27 16:01:00,148.85,148.94,148.85,148.93,330448.0
2021-10-27 16:00:00,148.915,148.99,148.8,148.85,575464.0
2021-10-27 15:59:00,148.87,148.96,148.86,148.9102,307781.0
2021-10-27 15:58:00,148.87,148.94,148.84,148.8641,320320.0
2021-10-27 15:57:00,148.895,148.94,148.85,148.87,260233.0
2021-10-27 15:56:00,149.06,149.07,148.88,148.9,337795.0
2021-10-27 15:55:00,149.11,149.165,149.0,149.0611,339513.0
2021-10-27 15:54:00,149.06,149.11,149.06,149.105,178381.0
2021-10-27 15:53:00,149.06,149.07,149.02,149.06,181251.0
2021-10-27 15:52:00,149.065,149.13,149.02,149.0531,242253.0
2021-10-27 15:51:00,149.03,149.11,149.01,149.0672,285563.0
2021-10-27 15:50:00,149.08,149.11,149.02,149.03,140728.0
2021-10-27 15:49:00,149.21,149.2299,149.07,149.0782,130972.0
2021-10-27 15:48:00,149.23,149.29,149.18,149.2001,134223.0
2021-10-27 15:47:00,149.285,149.29,149.19,149.235,115724.0
2021-10-27 15:46:00,149.25,149.33,149.21,149.29,179245.0
2021-10-27 15:45:00,149.215,149.29,149.2,149.255,119122.0
2021-10-27 15:44:00,149.155,149.22,149.13,149.22,128855.0
2021-10-27 15:43:00,149.207,149.207,149.15,149.16,103201.0
2021-10-27 15:42:00,149.225,149.25,149.14,149.205,145571.0
2021-10-27 15:41:00,149.15,149.235,149.13,149.225,184287.0
2021-10-27 15:40:00,149.14,149.18,149.14,149.15,87236.0
2021-10-27 15:39:00,149.17,149.19,149.14,149.15,73302.0
2021-10-27 15:38:00,149.14,149.19,149.11,149.17,98035.0
2021-10-27 15:37:00,149.115,149.18,149.115,149.15,82808.0
2021-10-27 15:36:00,149.14,149.141,149.065,149.12,74012.0
2021-10-27 15:35:00,149.075,149.165,149.07,149.145,81150.0
2021-10-27 15:34:00,149.085,149.15,149.0601,149.08,72008.0
2021-10-27 15:33:00,149.11,149.115,149.06,149.08,121988.0
2021-10-27 15:32:00,149.115,149.2,149.1,149.11,94877.0
2021-10-27 15:31:00,149.185,149.19,149.1101,149.115,92486.0
2021-10-27 15:30:00,149.155,149.205,149.13,149.19,82824.0
2021-10-27 15:29:00,149.1899,149.19,149.13,149.16,104185.0
2021-10-27 15:28:00,149.25,149.26,149.18,149.185,114009.0
2021-10-27 15:27:00,149.155,149.266,149.105,149.26,138391.0
2021-10-27 15:26:00,149.12,149.17,149.09,149.15,116535.0
2021-10-27 15:25:00,149.055,149.1399,149.0501,149.13,91787.0
2021-10-27 15:24:00,149.13,149.14,149.05,149.057,96516.0
2021-10-27 15:23:00,149.105,149.18,149.09,149.125,108796.0
2021-10-27 15:22:00,149.06,149.12,148.99,149.105,139575.0
2021-10-27 15:21:00,149.0,149.08,148.96,149.06,146549.0
2021-10-27 15:20:00,149.11,149.115,148.985,149.0,117210.0
2021-10-27 15:19:00,149.1499,149.15,149.06,149.12,81186.0
2021-10-27 15:18:00,149.11,149.17,149.0801,149.145,136528.0
2021-10-27 15:17:00,149.05,149.12,149.02,149.11,111955.0
2021-10-27 15:16:00,148.975,149.06,148.95,149.045,153922.0
2021-10-27 15:15:00,149.07,149.07,148.945,148.98,170341.0
2021-10-27 15:14:00,149.0799,149.11,149.045,149.075,110392.0
2021-10-27 15:13:00,149.195,149.2,149.07,149.085,136408.0
2021-10-27 15:12:00,149.205,149.23,149.175,149.2,109427.0
2021-10-27 15:11:00,149.365,149.37,149.18,149.21,194944.0
2021-10-27 15:10:00,149.42,149.44,149.353,149.3563,78912.0
2021-10-27 15:09:00,149.4,149.4469,149.3932,149.42,67928.0
2021-10-27 15:08:00,149.45,149.49,149.39,149.4049,126076.0
2021-10-27 15:07:00,149.45,149.46,149.42,149.45,62698.0
2021-10-27 15:06:00,149.47,149.4999,149.4221,149.45,105517.0
2021-10-27 15:05:00,149.5,149.51,149.46,149.4699,49203.0
2021-10-27 15:04:00,149.5,149.51,149.48,149.49,36070.0
2021-10-27 15:03:00,149.47,149.52,149.47,149.495,60749.0
2021-10-27 15:02:00,149.535,149.55,149.465,149.465,84201.0
2021-10-27 15:01:00,149.47,149.54,149.46,149.53,100594.0
2021-10-27 15:00:00,149.4928,149.5,149.47,149.47,59870.0
2021-10-27 14:59:00,149.56,149.57,149.49,149.5,89172.0
2021-10-27 14:58:00,149.565,149.59,149.5409,149.56,76050.0
2021-10-27 14:57:00,149.54,149.575,149.533,149.56,39193.0
2021-10-27 14:56:00,149.565,149.57,149.52,149.535,69418.0
2021-10-27 14:55:00,149.585,149.62,149.56,149.565,43146.0
2021-10-27 14:54:00,149.6255,149.63,149.5747,149.58,50965.0
2021-10-27 14:53:00,149.6099,149.64,149.595,149.63,63472.0
2021-10-27 14:52:00,149.6113,149.6271,149.585,149.6,41555.0
2021-10-27 14:51:00,149.61,149.63,149.55,149.615,58090.0
2021-10-27 14:50:00,149.63,149.63,149.5886,149.605,47072.0
2021-10-27 14:49:00,149.615,149.64,149.6044,149.635,34666.0
2021-10-27 14:48:00,149.6132,149.62,149.585,149.615,42281.0
2021-10-27 14:47:00,149.625,149.63,149.5801,149.615,75836.0
2021-10-27 14:46:00,149.645,149.67,149.57,149.625,126363.0
2021-10-27 14:45:00,149.595,149.65,149.59,149.6401,74709.0
2021-10-27 14:44:00,149.72,149.73,149.6,149.6,152468.0
2021-10-27 14:43:00,149.655,149.73,149.65,149.715,200080.0
2021-10-27 14:42:00,149.659,149.67,149.64,149.655,102983.0
2021-10-27 14:41:00,149.615,149.65,149.5901,149.65,77930.0
2021-10-27 14:40:00,149.635,149.66,149.61,149.619,65409.0
2021-10-27 14:39:00,149.6,149.65,149.585,149.6355,104036.0
2021-10-27 14:38:00,149.56,149.61,149.56,149.595,105217.0
2021-10-27 14:37:00,149.515,149.56,149.505,149.5541,45445.0
2021-10-27 14:36:00,149.545,149.549,149.48,149.51,62890.0
2021-10-27 14:35:00,149.52,149.585,149.51,149.545,131102.0
2021-10-27 14:34:00,149.5204,149.55,149.505,149.5148,47430.0
2021-10-27 14:33:00,149.53,149.55,149.45,149.52,82165.0
2021-10-27 14:32:00,149.6,149.62,149.48,149.54,222065.0
2021-10-27 14:31:00,149.57,149.61,149.565,149.5941,64632.0
2021-10-27 14:30:00,149.5536,149.575,149.53,149.56,47632.0
2021-10-27 14:29:00,149.56,149.58,149.55,149.5555,44287.0
2021-10-27 14:28:00,149.575,149.58,149.55,149.57,25838.0
2021-10-27 14:27:00,149.58,149.58,149.55,149.571,42166.0
2021-10-27 14:26:00,149.6,149.62,149.52,149.57,110949.0
2021-10-27 14:25:00,149.595,149.61,149.585,149.595,43888.0
2021-10-27 14:24:00,149.605,149.61,149.59,149.595,34525.0
2021-10-27 14:23:00,149.63,149.63,149.57,149.607,51452.0
2021-10-27 14:22:00,149.6028,149.65,149.595,149.6309,66739.0
2021-10-27 14:21:00,149.64,149.64,149.575,149.605,64363.0
2021-10-27 14:20:00,149.635,149.65,149.63,149.635,38706.0
2021-10-27 14:19:00,149.615,149.6396,149.5901,149.635,55667.0
2021-10-27 14:18:00,149.675,149.675,149.61,149.615,35422.0
2021-10-27 14:17:00,149.66,149.685,149.655,149.67,47948.0
2021-10-27 14:16:00,149.6207,149.68,149.59,149.66,83799.0
2021-10-27 14:15:00,149.655,149.6774,149.6,149.6276,85651.0
2021-10-27 14:14:00,149.6,149.6599,149.59,149.655,167732.0
2021-10-27 14:13:00,149.59,149.61,149.57,149.594,53855.0
2021-10-27 14:12:00,149.6,149.62,149.5801,149.5909,64006.0
2021-10-27 14:11:00,149.615,149.625,149.6,149.605,45548.0
2021-10-27 14:10:00,149.58,149.615,149.57,149.615,45615.0
2021-10-27 14:09:00,149.605,149.608,149.5601,149.575,61592.0
2021-10-27 14:08:00,149.6375,149.6375,149.573,149.6032,49737.0
2021-10-27 14:07:00,149.63,149.65,149.6,149.635,66327.0
2021-10-27 14:06:00,149.605,149.635,149.605,149.6201,59811.0
2021-10-27 14:05:00,149.575,149.62,149.57,149.6001,69165.0
2021-10-27 14:04:00,149.555,149.58,149.53,149.575,98458.0
2021-10-27 14:03:00,149.5218,149.59,149.52,149.5599,51672.0
2021-10-27 14:02:00,149.561,149.562,149.51,149.525,101986.0
2021-10-27 14:01:00,149.5875,149.62,149.55,149.57,82805.0
2021-10-27 14:00:00,149.61,149.61,149.57,149.585,39262.0
2021-10-27 13:59:00,149.635,149.645,149.585,149.6,63238.0
2021-10-27 13:58:00,149.58,149.64,149.57,149.635,87207.0
2021-10-27 13:57:00,149.57,149.6,149.56,149.585,69653.0
2021-10-27 13:56:00,149.525,149.58,149.525,149.58,81559.0
2021-10-27 13:55:00,149.48,149.53,149.475,149.5201,83205.0
2021-10-27 13:54:00,149.45,149.48,149.445,149.475,60211.0
2021-10-27 13:53:00,149.4161,149.49,149.4161,149.45,89414.0
2021-10-27 13:52:00,149.4096,149.4399,149.4,149.415,72491.0
2021-10-27 13:51:00,149.4233,149.48,149.4,149.4099,134315.0
2021-10-27 13:50:00,149.495,149.4999,149.42,149.425,101717.0
2021-10-27 13:49:00,149.5472,149.55,149.4748,149.495,117367.0
2021-10-27 13:48:00,149.615,149.6158,149.54,149.545,77396.0
2021-10-27 13:47:00,149.63,149.635,149.585,149.6119,88654.0
2021-10-27 13:46:00,149.655,149.66,149.61,149.625,48760.0
2021-10-27 13:45:00,149.6512,149.6677,149.63,149.655,45423.0
2021-10-27 13:44:00,149.6473,149.67,149.63,149.65,61621.0
2021-10-27 13:43:00,149.645,149.67,149.635,149.65,93596.0
2021-10-27 13:42:00,149.65,149.66,149.63,149.645,38387.0
2021-10-27 13:41:00,149.645,149.66,149.62,149.655,72351.0
2021-10-27 13:40:00,149.6184,149.655,149.61,149.64,76247.0
2021-10-27 13:39:00,149.6268,149.6268,149.59,149.615,76410.0
2021-10-27 13:38:00,149.6,149.64,149.5912,149.6235,34278.0
2021-10-27 13:37:00,149.575,149.61,149.57,149.595,51053.0
2021-10-27 13:36:00,149.5684,149.605,149.56,149.57,43558.0
2021-10-27 13:35:00,149.605,149.6075,149.56,149.5679,43921.0
2021-10-27 13:34:00,149.6065,149.61,149.57,149.605,54267.0
2021-10-27 13:33:00,149.61,149.62,149.59,149.6099,47137.0
2021-10-27 13:32:00,149.64,149.645,149.6,149.61,45614.0
2021-10-27 13:31:00,149.6399,149.66,149.62,149.63,52143.0
2021-10-27 13:30:00,149.64,149.66,149.625,149.635,37883.0
2021-10-27 13:29:00,149.685,149.71,149.63,149.6461,101217.0
2021-10-27 13:28:00,149.685,149.69,149.655,149.685,50683.0
2021-10-27 13:27:00,149.72,149.72,149.67,149.6892,84304.0
2021-10-27 13:26:00,149.677,149.71,149.665,149.71,105367.0
2021-10-27 13:25:00,149.645,149.685,149.64,149.67,107327.0
2021-10-27 13:24:00,149.63,149.655,149.63,149.645,76370.0
2021-10-27 13:23:00,149.635,149.65,149.6,149.63,58323.0
2021-10-27 13:22:00,149.6201,149.64,149.6,149.64,48593.0
2021-10-27 13:21:00,149.595,149.63,149.58,149.6299,77618.0
2021-10-27 13:20:00,149.5646,149.595,149.55,149.595,47493.0
2021-10-27 13:19:00,149.59,149.609,149.54,149.565,85824.0
2021-10-27 13:18:00,149.63,149.65,149.5801,149.595,67813.0
2021-10-27 13:17:00,149.66,149.68,149.63,149.63,45843.0
2021-10-27 13:16:00,149.6693,149.68,149.6331,149.665,98113.0
2021-10-27 13:15:00,149.645,149.677,149.625,149.665,87206.0
2021-10-27 13:14:00,149.615,149.6599,149.605,149.6401,69774.0
2021-10-27 13:13:00,149.5907,149.635,149.56,149.615,75015.0
2021-10-27 13:12:00,149.61,149.6189,149.57,149.598,68482.0
2021-10-27 13:11:00,149.58,149.62,149.565,149.62,63119.0
2021-10-27 13:10:00,149.59,149.6,149.545,149.589,74746.0
2021-10-27 13:09:00,149.57,149.625,149.564,149.59,101189.0
2021-10-27 13:08:00,149.5305,149.59,149.515,149.5708,82886.0
2021-10-27 13:07:00,149.51,149.58,149.5,149.53,90517.0
2021-10-27 13:06:00,149.44,149.5291,149.435,149.5191,91532.0
2021-10-27 13:05:00,149.44,149.45,149.4,149.4498,72541.0
2021-10-27 13:04:00,149.51,149.51,149.405,149.44,115825.0
2021-10-27 13:03:00,149.435,149.53,149.425,149.5193,133987.0
2021-10-27 13:02:00,149.43,149.45,149.395,149.43,47753.0
2021-10-27 13:01:00,149.43,149.459,149.4,149.42,53871.0
2021-10-27 13:00:00,149.485,149.51,149.415,149.43,104587.0
2021-10-27 12:59:00,149.43,149.49,149.43,149.485,74012.0
2021-10-27 12:58:00,149.4475,149.46,149.41,149.427,90879.0
2021-10-27 12:57:00,149.33,149.445,149.33,149.445,91157.0
2021-10-27 12:56:00,149.3332,149.35,149.3,149.3209,35007.0
2021-10-27 12:55:00,149.325,149.37,149.315,149.3399,56560.0
2021-10-27 12:54:00,149.3,149.345,149.28,149.32,52019.0
2021-10-27 12:53:00,149.31,149.335,149.2901,149.3,45356.0
2021-10-27 12:52:00,149.29,149.34,149.2825,149.2945,51198.0
2021-10-27 12:51:00,149.315,149.33,149.265,149.285,52027.0
2021-10-27 12:50:00,149.31,149.32,149.275,149.32,56432.0
2021-10-27 12:49:00,149.3391,149.355,149.29,149.3191,51159.0
2021-10-27 12:48:00,149.35,149.38,149.3201,149.335,25827.0
2021-10-27 12:47:00,149.365,149.4112,149.34,149.3586,40831.0
2021-10-27 12:46:00,149.3675,149.4177,149.36,149.37,72949.0
2021-10-27 12:45:00,149.375,149.375,149.33,149.36,50205.0
2021-10-27 12:44:00,149.365,149.3994,149.355,149.3753,50636.0
2021-10-27 12:43:00,149.34,149.3676,149.33,149.365,42715.0
2021-10-27 12:42:00,149.3,149.3473,149.27,149.33,53241.0
2021-10-27 12:41:00,149.255,149.315,149.2399,149.3,53654.0
2021-10-27 12:40:00,149.285,149.2955,149.24,149.25,60552.0
2021-10-27 12:39:00,149.33,149.355,149.25,149.29,53510.0
2021-10-27 12:38:00,149.34,149.35,149.305,149.335,27727.0
2021-10-27 12:37:00,149.36,149.405,149.345,149.3471,64066.0
2021-10-27 12:36:00,149.3,149.39,149.3,149.3625,71234.0
2021-10-27 12:35:00,149.295,149.31,149.24,149.29,84751.0
2021-10-27 12:34:00,149.365,149.3675,149.285,149.295,61449.0
2021-10-27 12:33:00,149.31,149.365,149.295,149.365,83801.0
2021-10-27 12:32:00,149.36,149.365,149.31,149.315,55506.0
2021-10-27 12:31:00,149.385,149.41,149.35,149.355,79725.0
2021-10-27 12:30:00,149.3627,149.39,149.34,149.38,45368.0
2021-10-27 12:29:00,149.37,149.37,149.315,149.364,71702.0
2021-10-27 12:28:00,149.39,149.405,149.37,149.37,32185.0
2021-10-27 12:27:00,149.4,149.41,149.37,149.39,54549.0
2021-10-27 12:26:00,149.38,149.405,149.35,149.4,47936.0
2021-10-27 12:25:00,149.355,149.395,149.34,149.37,48411.0
