date,1. open,2. high,3. low,4. close,5. volume
2021-08-20 16:15:00,304.36,304.36,304.36,304.36,944.0
2021-08-20 16:14:00,304.1,304.3872,304.1,304.12,1451.0
2021-08-20 16:13:00,304.21,304.21,304.1,304.1,2322.0
2021-08-20 16:12:00,304.21,304.21,304.21,304.21,994.0
2021-08-20 16:10:00,304.36,304.36,304.3,304.3,1945.0
2021-08-20 16:09:00,304.36,304.36,304.36,304.36,379.0
2021-08-20 16:08:00,304.21,304.36,304.21,304.26,41715.0
2021-08-20 16:07:00,304.22,304.22,304.21,304.21,3874.0
2021-08-20 16:04:00,304.36,304.36,304.1,304.1,2030.0
2021-08-20 16:03:00,304.4,304.4,304.36,304.38,384026.0
2021-08-20 16:02:00,304.36,304.52,304.36,304.36,388410.0
2021-08-20 16:01:00,304.36,304.52,304.36,304.36,543067.0
2021-08-20 16:00:00,304.32,304.34,304.16,304.26,412932.0
2021-08-20 15:59:00,304.57,304.6,304.28,304.33,296575.0
2021-08-20 15:58:00,304.54,304.65,304.54,304.57,170424.0
2021-08-20 15:57:00,304.45,304.59,304.38,304.535,174604.0
2021-08-20 15:56:00,304.34,304.49,304.3,304.455,195962.0
2021-08-20 15:55:00,304.6,304.61,304.32,304.36,209053.0
2021-08-20 15:54:00,304.83,304.86,304.53,304.6,141275.0
2021-08-20 15:53:00,304.8017,304.96,304.8,304.83,152241.0
2021-08-20 15:52:00,304.8301,304.8301,304.7706,304.8,107810.0
2021-08-20 15:51:00,304.94,305.08,304.79,304.85,135747.0
2021-08-20 15:50:00,304.9965,305.0189,304.8814,304.925,97723.0
2021-08-20 15:49:00,304.965,305.015,304.941,305.0,85365.0
2021-08-20 15:48:00,305.02,305.02,304.87,304.96,100046.0
2021-08-20 15:47:00,305.052,305.07,305.0,305.02,71354.0
2021-08-20 15:46:00,304.995,305.1,304.99,305.055,92646.0
2021-08-20 15:45:00,304.9,305.0053,304.87,304.995,55141.0
2021-08-20 15:44:00,304.785,304.93,304.76,304.9,74129.0
2021-08-20 15:43:00,304.84,304.85,304.74,304.7899,73768.0
2021-08-20 15:42:00,304.8814,304.9,304.83,304.8499,67960.0
2021-08-20 15:41:00,305.1,305.1,304.88,304.88,68615.0
2021-08-20 15:40:00,304.985,305.1,304.92,305.095,79688.0
2021-08-20 15:39:00,304.99,305.0,304.92,304.99,57598.0
2021-08-20 15:38:00,304.9815,304.99,304.91,304.985,50109.0
2021-08-20 15:37:00,304.91,304.983,304.875,304.983,79934.0
2021-08-20 15:36:00,304.9,304.942,304.85,304.9,64842.0
2021-08-20 15:35:00,304.94,304.98,304.8001,304.895,92891.0
2021-08-20 15:34:00,304.885,304.985,304.87,304.93,78783.0
2021-08-20 15:33:00,304.8852,304.9,304.84,304.885,64364.0
2021-08-20 15:32:00,304.68,304.9,304.63,304.8883,94339.0
2021-08-20 15:31:00,304.78,304.78,304.66,304.67,70259.0
2021-08-20 15:30:00,304.735,304.78,304.73,304.77,39742.0
2021-08-20 15:29:00,304.73,304.76,304.685,304.7304,48657.0
2021-08-20 15:28:00,304.705,304.72,304.67,304.72,49742.0
2021-08-20 15:27:00,304.6886,304.7053,304.66,304.7001,36579.0
2021-08-20 15:26:00,304.75,304.76,304.6786,304.6885,51104.0
2021-08-20 15:25:00,304.66,304.75,304.66,304.75,45364.0
2021-08-20 15:24:00,304.7,304.7299,304.64,304.655,41220.0
2021-08-20 15:23:00,304.64,304.71,304.62,304.71,64430.0
2021-08-20 15:22:00,304.69,304.71,304.62,304.6301,51481.0
2021-08-20 15:21:00,304.605,304.73,304.605,304.7,40391.0
2021-08-20 15:20:00,304.6,304.69,304.59,304.61,57819.0
2021-08-20 15:19:00,304.65,304.705,304.5801,304.615,34078.0
2021-08-20 15:18:00,304.7,304.74,304.65,304.65,73210.0
2021-08-20 15:17:00,304.68,304.725,304.68,304.685,31354.0
2021-08-20 15:16:00,304.76,304.77,304.67,304.68,49389.0
2021-08-20 15:15:00,304.81,304.88,304.75,304.76,72703.0
2021-08-20 15:14:00,304.71,304.8198,304.69,304.8198,62518.0
2021-08-20 15:13:00,304.65,304.7118,304.64,304.69,37111.0
2021-08-20 15:12:00,304.5,304.64,304.495,304.63,32541.0
2021-08-20 15:11:00,304.5665,304.6,304.49,304.497,46723.0
2021-08-20 15:10:00,304.4169,304.59,304.41,304.56,63109.0
2021-08-20 15:09:00,304.33,304.43,304.28,304.42,40578.0
2021-08-20 15:08:00,304.44,304.44,304.32,304.325,29697.0
2021-08-20 15:07:00,304.49,304.51,304.43,304.43,45573.0
2021-08-20 15:06:00,304.3201,304.4801,304.32,304.48,43826.0
2021-08-20 15:05:00,304.345,304.37,304.31,304.3201,21743.0
2021-08-20 15:04:00,304.314,304.35,304.26,304.34,40558.0
2021-08-20 15:03:00,304.3708,304.4,304.3098,304.335,47617.0
2021-08-20 15:02:00,304.355,304.41,304.3319,304.37,57716.0
2021-08-20 15:01:00,304.325,304.37,304.3,304.35,32315.0
2021-08-20 15:00:00,304.31,304.34,304.29,304.33,59623.0
2021-08-20 14:59:00,304.2654,304.33,304.24,304.32,40588.0
2021-08-20 14:58:00,304.2611,304.3156,304.26,304.2624,31744.0
2021-08-20 14:57:00,304.22,304.28,304.2,304.2699,31991.0
2021-08-20 14:56:00,304.17,304.24,304.17,304.22,71972.0
2021-08-20 14:55:00,304.17,304.1975,304.16,304.17,22101.0
2021-08-20 14:54:00,304.22,304.22,304.15,304.1699,30402.0
2021-08-20 14:53:00,304.2,304.2183,304.15,304.2101,26277.0
2021-08-20 14:52:00,304.11,304.21,304.0916,304.205,48277.0
2021-08-20 14:51:00,304.1,304.14,304.07,304.11,44477.0
2021-08-20 14:50:00,304.1399,304.15,304.1,304.12,33116.0
2021-08-20 14:49:00,304.19,304.2,304.11,304.135,32494.0
2021-08-20 14:48:00,304.205,304.23,304.15,304.165,30712.0
2021-08-20 14:47:00,304.26,304.328,304.14,304.2263,44998.0
2021-08-20 14:46:00,304.36,304.4,304.26,304.29,43982.0
2021-08-20 14:45:00,304.2841,304.35,304.25,304.35,33393.0
2021-08-20 14:44:00,304.35,304.38,304.29,304.29,30136.0
2021-08-20 14:43:00,304.4241,304.46,304.32,304.35,26421.0
2021-08-20 14:42:00,304.395,304.52,304.39,304.43,33160.0
2021-08-20 14:41:00,304.54,304.54,304.32,304.41,49493.0
2021-08-20 14:40:00,304.66,304.67,304.49,304.54,93385.0
2021-08-20 14:39:00,304.65,304.67,304.6193,304.6501,44506.0
2021-08-20 14:38:00,304.56,304.66,304.56,304.65,52867.0
2021-08-20 14:37:00,304.44,304.58,304.4299,304.57,44834.0
2021-08-20 14:36:00,304.3201,304.44,304.31,304.435,33208.0
2021-08-20 14:35:00,304.345,304.37,304.28,304.32,32585.0
2021-08-20 14:34:00,304.265,304.361,304.255,304.34,41331.0
2021-08-20 14:33:00,304.2173,304.28,304.21,304.2668,27284.0
2021-08-20 14:32:00,304.145,304.2162,304.08,304.2,30978.0
2021-08-20 14:31:00,304.215,304.28,304.12,304.14,40782.0
2021-08-20 14:30:00,304.2227,304.27,304.17,304.2122,19913.0
2021-08-20 14:29:00,304.14,304.29,304.13,304.21,26197.0
2021-08-20 14:28:00,304.17,304.19,304.15,304.15,10111.0
2021-08-20 14:27:00,304.16,304.22,304.09,304.218,28935.0
2021-08-20 14:26:00,304.16,304.24,304.12,304.16,36285.0
2021-08-20 14:25:00,304.1538,304.1538,304.09,304.1435,281984.0
2021-08-20 14:24:00,304.28,304.28,304.1273,304.16,51376.0
2021-08-20 14:23:00,304.32,304.32,304.24,304.27,22933.0
2021-08-20 14:22:00,304.24,304.31,304.13,304.31,34157.0
2021-08-20 14:21:00,304.24,304.2699,304.14,304.22,35995.0
2021-08-20 14:20:00,304.3153,304.33,304.245,304.26,21787.0
2021-08-20 14:19:00,304.25,304.35,304.25,304.311,21794.0
2021-08-20 14:18:00,304.26,304.36,304.25,304.27,30110.0
2021-08-20 14:17:00,304.19,304.275,304.17,304.255,14788.0
2021-08-20 14:16:00,304.22,304.24,304.14,304.19,28949.0
2021-08-20 14:15:00,304.3,304.32,304.1801,304.215,21017.0
2021-08-20 14:14:00,304.25,304.36,304.25,304.3,33711.0
2021-08-20 14:13:00,304.36,304.36,304.22,304.24,95166.0
2021-08-20 14:12:00,304.27,304.38,304.26,304.375,23132.0
2021-08-20 14:11:00,304.36,304.36,304.2299,304.2627,37057.0
2021-08-20 14:10:00,304.425,304.4295,304.35,304.37,44190.0
2021-08-20 14:09:00,304.4,304.4398,304.39,304.42,26731.0
2021-08-20 14:08:00,304.3359,304.426,304.3359,304.3977,95956.0
2021-08-20 14:07:00,304.35,304.36,304.28,304.32,39659.0
2021-08-20 14:06:00,304.345,304.44,304.31,304.34,47127.0
2021-08-20 14:05:00,304.3701,304.41,304.2001,304.35,33558.0
2021-08-20 14:04:00,304.19,304.4,304.1884,304.3896,66152.0
2021-08-20 14:03:00,304.08,304.17,304.04,304.17,28405.0
2021-08-20 14:02:00,304.125,304.21,304.0501,304.0601,25037.0
2021-08-20 14:01:00,304.2,304.27,304.0999,304.1,61392.0
2021-08-20 14:00:00,304.0199,304.19,304.019,304.18,57235.0
2021-08-20 13:59:00,303.82,304.08,303.82,304.0199,88086.0
2021-08-20 13:58:00,303.79,303.8799,303.78,303.85,26847.0
2021-08-20 13:57:00,303.81,303.86,303.75,303.7799,25614.0
2021-08-20 13:56:00,303.84,303.845,303.7333,303.805,26181.0
2021-08-20 13:55:00,303.69,303.86,303.66,303.8427,27141.0
2021-08-20 13:54:00,303.8641,303.87,303.67,303.6976,41845.0
2021-08-20 13:53:00,303.91,303.97,303.855,303.86,42039.0
2021-08-20 13:52:00,303.82,303.91,303.78,303.905,39784.0
2021-08-20 13:51:00,303.765,303.85,303.73,303.83,34239.0
2021-08-20 13:50:00,303.77,303.82,303.75,303.7601,24567.0
2021-08-20 13:49:00,303.75,303.86,303.74,303.79,54338.0
2021-08-20 13:48:00,303.74,303.78,303.72,303.7499,30080.0
2021-08-20 13:47:00,303.86,303.86,303.72,303.74,46921.0
2021-08-20 13:46:00,303.9675,303.97,303.82,303.86,39300.0
2021-08-20 13:45:00,304.02,304.05,303.92,303.965,47363.0
2021-08-20 13:44:00,304.035,304.11,303.99,304.018,50142.0
2021-08-20 13:43:00,304.1,304.1368,304.033,304.0515,26307.0
2021-08-20 13:42:00,303.99,304.12,303.99,304.0967,86372.0
2021-08-20 13:41:00,304.03,304.03,303.96,303.985,57047.0
2021-08-20 13:40:00,304.2,304.23,304.02,304.0293,77702.0
2021-08-20 13:39:00,304.24,304.2959,304.195,304.195,52391.0
2021-08-20 13:38:00,304.13,304.23,304.11,304.23,43549.0
2021-08-20 13:37:00,304.25,304.27,304.08,304.12,89373.0
2021-08-20 13:36:00,304.44,304.46,304.24,304.25,52395.0
2021-08-20 13:35:00,304.41,304.51,304.41,304.45,45964.0
2021-08-20 13:34:00,304.47,304.48,304.35,304.41,40180.0
2021-08-20 13:33:00,304.58,304.5991,304.41,304.45,33546.0
2021-08-20 13:32:00,304.48,304.59,304.48,304.5763,24333.0
2021-08-20 13:31:00,304.395,304.52,304.38,304.4773,40216.0
2021-08-20 13:30:00,304.32,304.42,304.3,304.4,21000.0
2021-08-20 13:29:00,304.26,304.36,304.25,304.3299,22568.0
2021-08-20 13:28:00,304.2521,304.34,304.24,304.24,27983.0
2021-08-20 13:27:00,304.22,304.3076,304.2192,304.24,22342.0
2021-08-20 13:26:00,304.33,304.3371,304.1927,304.2295,23093.0
2021-08-20 13:25:00,304.31,304.3799,304.2702,304.33,25123.0
2021-08-20 13:24:00,304.2,304.31,304.16,304.31,75858.0
2021-08-20 13:23:00,304.1454,304.21,304.07,304.1969,42954.0
2021-08-20 13:22:00,304.18,304.219,304.14,304.14,25483.0
2021-08-20 13:21:00,304.23,304.255,304.15,304.19,35852.0
2021-08-20 13:20:00,304.24,304.245,304.17,304.23,45269.0
2021-08-20 13:19:00,304.24,304.2725,304.23,304.2469,17697.0
2021-08-20 13:18:00,304.35,304.365,304.2,304.24,38946.0
2021-08-20 13:17:00,304.57,304.57,304.3617,304.37,28559.0
2021-08-20 13:16:00,304.55,304.64,304.5,304.58,59937.0
2021-08-20 13:15:00,304.399,304.62,304.39,304.5498,63263.0
2021-08-20 13:14:00,304.3117,304.4,304.235,304.3955,36312.0
2021-08-20 13:13:00,304.3014,304.32,304.225,304.3146,27249.0
2021-08-20 13:12:00,304.17,304.29,304.16,304.29,26197.0
2021-08-20 13:11:00,304.14,304.1799,304.07,304.1697,23905.0
2021-08-20 13:10:00,304.21,304.21,304.06,304.15,34489.0
2021-08-20 13:09:00,304.275,304.275,304.16,304.2,20941.0
2021-08-20 13:08:00,304.26,304.29,304.23,304.275,20341.0
2021-08-20 13:07:00,304.24,304.27,304.13,304.27,24338.0
2021-08-20 13:06:00,304.23,304.2612,304.194,304.225,18155.0
2021-08-20 13:05:00,304.1901,304.25,304.1901,304.23,29380.0
2021-08-20 13:04:00,304.13,304.1915,304.1215,304.19,21568.0
2021-08-20 13:03:00,304.15,304.19,304.1,304.15,22637.0
2021-08-20 13:02:00,304.18,304.2,304.0877,304.1499,28583.0
2021-08-20 13:01:00,304.2438,304.27,304.1334,304.17,33451.0
2021-08-20 13:00:00,304.27,304.32,304.23,304.24,23335.0
2021-08-20 12:59:00,304.215,304.32,304.17,304.2688,34256.0
2021-08-20 12:58:00,304.175,304.23,304.11,304.2136,55424.0
2021-08-20 12:57:00,304.23,304.26,304.05,304.1782,77100.0
2021-08-20 12:56:00,304.37,304.41,304.21,304.23,41748.0
2021-08-20 12:55:00,304.3673,304.43,304.2919,304.37,41935.0
2021-08-20 12:54:00,304.47,304.5229,304.35,304.36,36573.0
2021-08-20 12:53:00,304.37,304.48,304.36,304.47,31312.0
2021-08-20 12:52:00,304.3701,304.45,304.34,304.365,42447.0
2021-08-20 12:51:00,304.589,304.589,304.37,304.38,162020.0
2021-08-20 12:50:00,304.59,304.67,304.5614,304.5994,26925.0
2021-08-20 12:49:00,304.71,304.73,304.5501,304.5856,40801.0
2021-08-20 12:48:00,304.63,304.73,304.6101,304.715,26445.0
2021-08-20 12:47:00,304.56,304.68,304.56,304.6301,24604.0
2021-08-20 12:46:00,304.46,304.58,304.34,304.56,56632.0
2021-08-20 12:45:00,304.53,304.54,304.45,304.465,43670.0
2021-08-20 12:44:00,304.34,304.54,304.26,304.54,34717.0
2021-08-20 12:43:00,304.5099,304.515,304.335,304.35,53836.0
2021-08-20 12:42:00,304.9,304.97,304.42,304.5012,165053.0
2021-08-20 12:41:00,304.95,304.98,304.84,304.89,35281.0
2021-08-20 12:40:00,305.04,305.05,304.9064,304.94,29520.0
2021-08-20 12:39:00,305.0299,305.09,304.95,305.03,40512.0
2021-08-20 12:38:00,305.0636,305.07,304.99,305.02,38922.0
2021-08-20 12:37:00,304.82,305.0999,304.82,305.0701,68100.0
2021-08-20 12:36:00,304.89,304.89,304.8,304.815,33561.0
2021-08-20 12:35:00,304.98,305.03,304.8729,304.88,83244.0
2021-08-20 12:34:00,304.7,304.99,304.7,304.98,73322.0
2021-08-20 12:33:00,304.74,304.75,304.7,304.7348,26031.0
2021-08-20 12:32:00,304.6663,304.75,304.635,304.735,40422.0
2021-08-20 12:31:00,304.67,304.8165,304.65,304.66,50031.0
2021-08-20 12:30:00,304.2985,304.7149,304.29,304.6899,76643.0
2021-08-20 12:29:00,304.41,304.43,304.31,304.315,36686.0
2021-08-20 12:28:00,304.23,304.48,304.23,304.4,70846.0
2021-08-20 12:27:00,304.295,304.305,304.2,304.25,57999.0
2021-08-20 12:26:00,304.33,304.37,304.24,304.29,37962.0
2021-08-20 12:25:00,304.37,304.37,304.23,304.3258,54702.0
2021-08-20 12:24:00,304.3283,304.37,304.3,304.36,25804.0
2021-08-20 12:23:00,304.24,304.37,304.23,304.33,27598.0
2021-08-20 12:22:00,304.22,304.257,304.09,304.2384,52947.0
2021-08-20 12:21:00,304.36,304.5,304.19,304.2,71333.0
2021-08-20 12:20:00,304.429,304.47,304.36,304.38,27746.0
2021-08-20 12:19:00,304.54,304.56,304.302,304.42,59074.0
2021-08-20 12:18:00,304.45,304.575,304.4145,304.5563,34836.0
2021-08-20 12:17:00,304.3,304.58,304.2777,304.46,68803.0
2021-08-20 12:16:00,304.015,304.331,303.97,304.31,54555.0
2021-08-20 12:15:00,303.77,304.03,303.72,304.015,40902.0
2021-08-20 12:14:00,303.89,304.07,303.75,303.76,87883.0
2021-08-20 12:13:00,304.05,304.07,303.8765,303.88,39129.0
2021-08-20 12:12:00,304.04,304.16,303.97,304.045,40074.0
2021-08-20 12:11:00,304.125,304.27,304.03,304.03,99233.0
2021-08-20 12:10:00,304.38,304.42,304.09,304.13,58261.0
2021-08-20 12:09:00,304.49,304.5599,304.34,304.3726,94997.0
2021-08-20 12:08:00,304.3595,304.6,304.3516,304.49,111937.0
2021-08-20 12:07:00,304.3438,304.49,304.3045,304.33,87364.0
2021-08-20 12:06:00,304.472,304.51,304.28,304.34,97257.0
2021-08-20 12:05:00,304.075,304.5097,304.04,304.49,187169.0
2021-08-20 12:04:00,304.05,304.1099,303.93,304.07,167347.0
2021-08-20 12:03:00,303.8,304.07,303.72,304.055,122253.0
2021-08-20 12:02:00,303.63,303.87,303.61,303.813,99144.0
2021-08-20 12:01:00,303.72,303.73,303.57,303.63,47472.0
2021-08-20 12:00:00,303.75,303.8499,303.66,303.74,51210.0
2021-08-20 11:59:00,303.53,303.75,303.32,303.7378,92156.0
2021-08-20 11:58:00,303.675,303.7,303.5001,303.53,41746.0
2021-08-20 11:57:00,303.63,303.755,303.58,303.62,35858.0
2021-08-20 11:56:00,303.855,303.8561,303.586,303.625,54770.0
2021-08-20 11:55:00,303.685,303.87,303.66,303.85,42554.0
2021-08-20 11:54:00,303.55,303.82,303.54,303.67,59304.0
2021-08-20 11:53:00,303.72,303.72,303.5101,303.55,62079.0
2021-08-20 11:52:00,303.91,303.91,303.7,303.74,31710.0
2021-08-20 11:51:00,303.6446,303.99,303.6446,303.926,60890.0
2021-08-20 11:50:00,303.555,303.6899,303.47,303.6401,51956.0
2021-08-20 11:49:00,303.54,303.66,303.4,303.56,74876.0
2021-08-20 11:48:00,303.9332,303.965,303.5301,303.55,91539.0
2021-08-20 11:47:00,303.72,303.9899,303.65,303.935,92449.0
2021-08-20 11:46:00,303.61,303.76,303.49,303.71,69963.0
2021-08-20 11:45:00,303.44,303.61,303.415,303.6086,60157.0
2021-08-20 11:44:00,303.2233,303.4299,303.15,303.4177,94813.0
2021-08-20 11:43:00,303.3,303.42,303.1901,303.22,72695.0
2021-08-20 11:42:00,303.61,303.631,303.18,303.275,101799.0
2021-08-20 11:41:00,303.52,303.66,303.4,303.6199,110391.0
2021-08-20 11:40:00,303.7,303.7,303.42,303.5,66375.0
2021-08-20 11:39:00,303.95,303.95,303.619,303.69,71549.0
2021-08-20 11:38:00,304.0,304.09,303.91,303.95,70156.0
2021-08-20 11:37:00,303.93,304.03,303.91,304.03,37160.0
2021-08-20 11:36:00,303.9798,304.1,303.89,303.935,109756.0
2021-08-20 11:35:00,303.68,304.06,303.67,303.97,136364.0
2021-08-20 11:34:00,303.53,303.69,303.45,303.6798,159650.0
2021-08-20 11:33:00,303.35,303.54,303.22,303.53,140683.0
2021-08-20 11:32:00,303.4299,303.4299,303.27,303.335,95236.0
2021-08-20 11:31:00,303.54,303.6299,303.37,303.41,79208.0
2021-08-20 11:30:00,303.4815,303.61,303.42,303.53,71289.0
2021-08-20 11:29:00,303.66,303.66,303.43,303.485,69478.0
2021-08-20 11:28:00,303.76,303.76,303.5404,303.67,53980.0
2021-08-20 11:27:00,303.66,303.83,303.58,303.775,82477.0
2021-08-20 11:26:00,303.66,303.705,303.54,303.6766,71900.0
2021-08-20 11:25:00,303.84,303.85,303.64,303.6454,55880.0
2021-08-20 11:24:00,303.71,303.87,303.6895,303.8473,47473.0
2021-08-20 11:23:00,303.699,303.72,303.5301,303.7001,59374.0
2021-08-20 11:22:00,303.77,303.775,303.552,303.7,74945.0
2021-08-20 11:21:00,303.715,303.89,303.66,303.8,67363.0
2021-08-20 11:20:00,303.71,303.7299,303.59,303.71,63483.0
2021-08-20 11:19:00,303.6928,303.755,303.61,303.71,74691.0
2021-08-20 11:18:00,303.8,303.8399,303.66,303.7,89587.0
2021-08-20 11:17:00,303.995,304.0,303.82,303.8448,47338.0
2021-08-20 11:16:00,304.16,304.25,303.96,304.0,81298.0
2021-08-20 11:15:00,304.22,304.22,304.02,304.1599,81565.0
2021-08-20 11:14:00,304.16,304.235,304.11,304.21,94578.0
2021-08-20 11:13:00,303.8666,304.18,303.85,304.157,157922.0
2021-08-20 11:12:00,303.9199,303.9199,303.72,303.865,91330.0
2021-08-20 11:11:00,303.93,304.0199,303.79,303.915,63621.0
2021-08-20 11:10:00,304.03,304.11,303.8999,303.93,95511.0
2021-08-20 11:09:00,303.98,304.03,303.92,304.025,56800.0
2021-08-20 11:08:00,304.03,304.06,303.84,303.98,63124.0
2021-08-20 11:07:00,304.0431,304.07,303.8601,304.04,76561.0
2021-08-20 11:06:00,303.81,304.14,303.81,304.05,120120.0
2021-08-20 11:05:00,303.95,303.99,303.7732,303.81,102967.0
2021-08-20 11:04:00,304.26,304.3,303.91,303.94,107513.0
2021-08-20 11:03:00,304.03,304.298,304.02,304.259,120061.0
2021-08-20 11:02:00,304.1579,304.17,303.89,304.02,125905.0
2021-08-20 11:01:00,304.12,304.21,304.07,304.165,92922.0
2021-08-20 11:00:00,304.3531,304.355,304.01,304.125,135220.0
2021-08-20 10:59:00,304.62,304.64,304.3232,304.35,85344.0
2021-08-20 10:58:00,304.56,304.74,304.45,304.62,97008.0
2021-08-20 10:57:00,304.72,304.76,304.49,304.59,152813.0
2021-08-20 10:56:00,305.09,305.2799,304.73,304.74,107909.0
2021-08-20 10:55:00,304.98,305.29,304.98,305.08,132131.0
2021-08-20 10:54:00,304.69,304.99,304.6662,304.97,126105.0
2021-08-20 10:53:00,304.28,304.69,304.26,304.69,131546.0
2021-08-20 10:52:00,304.5297,304.6901,304.28,304.29,185429.0
2021-08-20 10:51:00,304.59,304.645,304.45,304.515,112368.0
2021-08-20 10:50:00,304.58,304.81,304.56,304.61,108542.0
2021-08-20 10:49:00,304.93,304.9699,304.56,304.58,176750.0
2021-08-20 10:48:00,305.01,305.15,304.9,304.93,121888.0
2021-08-20 10:47:00,305.0258,305.0964,304.95,305.0,95711.0
2021-08-20 10:46:00,305.1314,305.2099,305.0,305.0254,107735.0
2021-08-20 10:45:00,305.31,305.46,305.14,305.15,105871.0
