date,1. open,2. high,3. low,4. close,5. volume
2021-02-23,20.5,20.5,18.76,19.83,658748.0
2021-02-22,22.0,22.58,20.82,20.86,690728.0
2021-02-19,21.79,22.0,20.9101,21.77,829569.0
2021-02-18,21.9,21.9,19.91,20.06,924133.0
2021-02-17,21.05,22.1,20.66,21.69,768746.0
2021-02-16,21.25,21.9,20.2,20.7,1232339.0
2021-02-12,18.69,20.57,18.5,20.12,1128015.0
2021-02-11,17.95,18.69,17.6501,18.69,980186.0
2021-02-10,16.51,17.6,16.29,17.43,976724.0
2021-02-09,15.2,15.99,15.127,15.93,506717.0
2021-02-08,15.18,15.4,15.0,15.2,607002.0
2021-02-05,14.25,14.89,14.21,14.79,585716.0
2021-02-04,14.8,15.1,14.15,14.25,1300976.0
2021-02-03,14.51,14.98,14.4,14.5,833116.0
2021-02-02,14.19,14.45,13.8,14.11,1505630.0
2021-02-01,12.26,13.73,12.26,13.62,1081392.0
2021-01-29,12.3,12.39,11.7,12.05,1418491.0
2021-01-28,11.5,12.6394,11.34,11.5,6406064.0
